refit_month,feature,standardized_coefficient
2021-01-31,earnings_yield_missing,-0.0024051565398427806
2021-01-31,book_to_market_missing,-0.0008008515138352024
2021-01-31,sales_to_price_missing,-0.0034025506288478044
2021-01-31,low_volatility_missing,0.0
2021-01-31,large_cap_stability_missing,0.0
2021-01-31,short_reversal_missing,0.0
2021-01-31,illiquidity_premium_missing,0.0
2021-01-31,roe_missing,-0.005431188507884079
2021-01-31,roa_missing,-0.004527668743168162
2021-01-31,gross_margin_missing,0.0033473249255741755
2021-01-31,cash_conversion_missing,-0.00035003327054042614
2021-01-31,medium_reversal_3m_missing,0.0
2021-01-31,medium_reversal_6m_missing,0.0
2021-01-31,return_stability_6m_missing,0.0
2021-01-31,return_stability_12m_missing,0.0
2021-01-31,downside_stability_12m_missing,0.002096188688203821
2021-01-31,low_turnover_missing,0.0
2021-01-31,lottery_avoidance_missing,0.0
2021-01-31,residual_reversal_missing,0.0
2021-01-31,profitability_momentum_missing,-0.00340840381356766
2021-01-31,value_composite_missing,0.0004768437866784442
2021-01-31,quality_composite_missing,0.005689188228895651
2021-04-30,long_term_reversal_12_1,-0.004834206433952019
2021-04-30,earnings_yield,0.005130955136829969
2021-04-30,book_to_market,0.0035756357429138474
2021-04-30,sales_to_price,0.00619532830137114
2021-04-30,low_volatility,4.08828585834632e-05
2021-04-30,large_cap_stability,-0.003215058761839859
2021-04-30,short_reversal,0.027440627619653313
2021-04-30,illiquidity_premium,0.010994355557091141
2021-04-30,roe,0.011567894736434913
2021-04-30,roa,0.010214322983802026
2021-04-30,gross_margin,0.015735165105140052
2021-04-30,cash_conversion,0.010141334469226666
2021-04-30,medium_reversal_3m,0.007435152117819706
2021-04-30,medium_reversal_6m,-0.001958075951138063
2021-04-30,return_stability_6m,-0.000567940676531334
2021-04-30,return_stability_12m,0.0070147736347702236
2021-04-30,downside_stability_12m,-0.00025603310902128676
2021-04-30,low_turnover,0.01958947783664372
2021-04-30,lottery_avoidance,0.005913752313088094
2021-04-30,residual_reversal,-0.01482985799295462
2021-04-30,profitability_momentum,0.004256522716483698
2021-04-30,value_composite,0.002154878912712617
2021-04-30,quality_composite,-0.019228224510067737
2021-04-30,long_term_reversal_12_1_missing,0.004345218556191159
2021-04-30,earnings_yield_missing,-0.0020358222855918987
2021-04-30,book_to_market_missing,-0.0004801788653287556
2021-04-30,sales_to_price_missing,-0.0034053534992492074
2021-04-30,low_volatility_missing,0.0
2021-04-30,large_cap_stability_missing,0.0
2021-04-30,short_reversal_missing,0.0
2021-04-30,illiquidity_premium_missing,0.0
2021-04-30,roe_missing,-0.004721230898575051
2021-04-30,roa_missing,-0.005238120313180263
2021-04-30,gross_margin_missing,0.0026556537534164998
2021-04-30,cash_conversion_missing,-0.0006865304901607068
2021-04-30,medium_reversal_3m_missing,0.0
2021-04-30,medium_reversal_6m_missing,0.0
2021-04-30,return_stability_6m_missing,0.0
2021-04-30,return_stability_12m_missing,0.0
2021-04-30,downside_stability_12m_missing,0.001481376715994262
2021-04-30,low_turnover_missing,0.0
2021-04-30,lottery_avoidance_missing,0.0
2021-04-30,residual_reversal_missing,0.0
2021-04-30,profitability_momentum_missing,-0.0035009690554177616
2021-04-30,value_composite_missing,0.00033496140196419445
2021-04-30,quality_composite_missing,0.006014589775863103
2021-07-31,long_term_reversal_12_1,-0.00653387158693167
2021-07-31,earnings_yield,0.0023855569987209367
2021-07-31,book_to_market,0.00022405766139509952
2021-07-31,sales_to_price,0.0033755171380561457
2021-07-31,low_volatility,0.0025934245410981
2021-07-31,large_cap_stability,-0.0009396958241394762
2021-07-31,short_reversal,0.02549261556489482
2021-07-31,illiquidity_premium,0.011925300430120024
2021-07-31,roe,0.00706597114746031
2021-07-31,roa,0.00849386752551707
2021-07-31,gross_margin,0.013347353885042733
2021-07-31,cash_conversion,0.009261060853207515
2021-07-31,medium_reversal_3m,0.006464749390427181
2021-07-31,medium_reversal_6m,-6.156052782153735e-05
2021-07-31,return_stability_6m,-0.0017413766856449945
2021-07-31,return_stability_12m,0.00762572703373129
2021-07-31,downside_stability_12m,-0.0008713468810250799
2021-07-31,low_turnover,0.015794394491216907
2021-07-31,lottery_avoidance,0.004113908551909589
2021-07-31,residual_reversal,-0.014734350842684029
2021-07-31,profitability_momentum,0.00421897619096905
2021-07-31,value_composite,0.008492230963748494
2021-07-31,quality_composite,-0.014148914839953368
2021-07-31,long_term_reversal_12_1_missing,0.0041901327177120765
2021-07-31,earnings_yield_missing,-0.0028433747493361583
2021-07-31,book_to_market_missing,-0.0006807871178404557
2021-07-31,sales_to_price_missing,-0.003682685903798027
2021-07-31,low_volatility_missing,0.0
2021-07-31,large_cap_stability_missing,0.0
2021-07-31,short_reversal_missing,0.0
2021-07-31,illiquidity_premium_missing,0.0
2021-07-31,roe_missing,-0.005288317239260666
2021-07-31,roa_missing,-0.0027251018730831077
2021-07-31,gross_margin_missing,0.0024897751602057537
2021-07-31,cash_conversion_missing,-3.70498476197391e-05
2021-07-31,medium_reversal_3m_missing,0.0
2021-07-31,medium_reversal_6m_missing,0.0
2021-07-31,return_stability_6m_missing,0.0
2021-07-31,return_stability_12m_missing,0.0
2021-07-31,downside_stability_12m_missing,0.0020455596793410302
2021-07-31,low_turnover_missing,0.0
2021-07-31,lottery_avoidance_missing,0.0
2021-07-31,residual_reversal_missing,0.0
2021-07-31,profitability_momentum_missing,-0.0032812550572268325
2021-07-31,value_composite_missing,0.001246057841310241
2021-07-31,quality_composite_missing,0.0037541255985392616
2021-10-31,long_term_reversal_12_1,-0.005163261649192498
2021-10-31,earnings_yield,0.006036592846469663
2021-10-31,book_to_market,0.0017519455276407154
2021-10-31,sales_to_price,0.004205616655089227
2021-10-31,low_volatility,0.001571293524855075
2021-10-31,large_cap_stability,0.0007807800000977946
2021-10-31,short_reversal,0.02339392009060835
2021-10-31,illiquidity_premium,0.011439604500902397
2021-10-31,roe,0.004337515012916119
2021-10-31,roa,0.003509638019854441
2021-10-31,gross_margin,0.01032748973065496
2021-10-31,cash_conversion,0.0070062758237358705
2021-10-31,medium_reversal_3m,0.007896845663958114
2021-10-31,medium_reversal_6m,-0.0017415265044371834
2021-10-31,return_stability_6m,-0.000982823346512249
2021-10-31,return_stability_12m,0.0060572380286659806
2021-10-31,downside_stability_12m,-4.581428292573203e-05
2021-10-31,low_turnover,0.016897131249354165
2021-10-31,lottery_avoidance,0.005272301734123829
2021-10-31,residual_reversal,-0.011938256058396279
2021-10-31,profitability_momentum,0.0035112022956376304
2021-10-31,value_composite,0.003859641812819075
2021-10-31,quality_composite,-0.00625439636975259
2021-10-31,long_term_reversal_12_1_missing,0.005221350187511526
2021-10-31,earnings_yield_missing,-0.003972087598085785
2021-10-31,book_to_market_missing,-0.00029472327849573287
2021-10-31,sales_to_price_missing,-0.003426701763392306
2021-10-31,low_volatility_missing,0.0
2021-10-31,large_cap_stability_missing,0.0
2021-10-31,short_reversal_missing,0.0
2021-10-31,illiquidity_premium_missing,0.0
2021-10-31,roe_missing,-0.006052863322309786
2021-10-31,roa_missing,-0.004469581392272303
2021-10-31,gross_margin_missing,0.0021533090065090285
2021-10-31,cash_conversion_missing,-0.00026088128895411885
2021-10-31,medium_reversal_3m_missing,0.0
2021-10-31,medium_reversal_6m_missing,0.0
2021-10-31,return_stability_6m_missing,0.0
2021-10-31,return_stability_12m_missing,0.0
2021-10-31,downside_stability_12m_missing,0.0028854469317125967
2021-10-31,low_turnover_missing,0.0
2021-10-31,lottery_avoidance_missing,0.0
2021-10-31,residual_reversal_missing,0.0
2021-10-31,profitability_momentum_missing,-0.002612340017716373
2021-10-31,value_composite_missing,0.0005035926296619574
2021-10-31,quality_composite_missing,0.004946418994998712
2022-01-31,long_term_reversal_12_1,-0.004464771524269064
2022-01-31,earnings_yield,0.005436103496255623
2022-01-31,book_to_market,0.002027049172375292
2022-01-31,sales_to_price,0.0024098612083168426
2022-01-31,low_volatility,0.0050631458919258255
2022-01-31,large_cap_stability,-0.0013965775179681059
2022-01-31,short_reversal,0.02562167784836164
2022-01-31,illiquidity_premium,0.0126638913951929
2022-01-31,roe,0.006400610270107618
2022-01-31,roa,0.0014886124442232956
2022-01-31,gross_margin,0.01057694761233517
2022-01-31,cash_conversion,0.006620398638763468
2022-01-31,medium_reversal_3m,0.007598783069635683
2022-01-31,medium_reversal_6m,-0.0024260216790437444
2022-01-31,return_stability_6m,-0.001061129928080387
2022-01-31,return_stability_12m,0.00766387612448183
2022-01-31,downside_stability_12m,-0.0004984153425129385
2022-01-31,low_turnover,0.016620588182471436
2022-01-31,lottery_avoidance,0.0026992602626156443
2022-01-31,residual_reversal,-0.015322913104408926
2022-01-31,profitability_momentum,0.0028115124847433465
2022-01-31,value_composite,0.0063225798219341475
2022-01-31,quality_composite,-0.006186477643309775
2022-01-31,long_term_reversal_12_1_missing,0.0041126069098010075
2022-01-31,earnings_yield_missing,-0.002709092468293474
2022-01-31,book_to_market_missing,-0.0009130609581159072
2022-01-31,sales_to_price_missing,-0.003841738797940834
2022-01-31,low_volatility_missing,0.0
2022-01-31,large_cap_stability_missing,0.0
2022-01-31,short_reversal_missing,0.0
2022-01-31,illiquidity_premium_missing,0.0
2022-01-31,roe_missing,-0.0061249010377095615
2022-01-31,roa_missing,-0.004552814513947591
2022-01-31,gross_margin_missing,0.003611817943161866
2022-01-31,cash_conversion_missing,0.0002054280381016079
2022-01-31,medium_reversal_3m_missing,0.0
2022-01-31,medium_reversal_6m_missing,0.0
2022-01-31,return_stability_6m_missing,0.0
2022-01-31,return_stability_12m_missing,0.0
2022-01-31,downside_stability_12m_missing,0.0027135821131672993
2022-01-31,low_turnover_missing,0.0
2022-01-31,lottery_avoidance_missing,0.0
2022-01-31,residual_reversal_missing,0.0
2022-01-31,profitability_momentum_missing,-0.0019226846845268445
2022-01-31,value_composite_missing,0.0018079204440394068
2022-01-31,quality_composite_missing,0.0043993509678026295
2022-04-30,long_term_reversal_12_1,-0.004446081939132232
2022-04-30,earnings_yield,0.005222703738450003
2022-04-30,book_to_market,-0.0008487329618977882
2022-04-30,sales_to_price,0.0017620772537751226
2022-04-30,low_volatility,0.003525374870181115
2022-04-30,large_cap_stability,-0.0020821812980496308
2022-04-30,short_reversal,0.027713204936291664
2022-04-30,illiquidity_premium,0.011644755782282757
2022-04-30,roe,0.0034331963347953654
2022-04-30,roa,0.004753997981276048
2022-04-30,gross_margin,0.00962301514036674
2022-04-30,cash_conversion,0.007475027775894926
2022-04-30,medium_reversal_3m,0.005345751317787961
2022-04-30,medium_reversal_6m,-0.0024167299991200483
2022-04-30,return_stability_6m,0.0007555165715368718
2022-04-30,return_stability_12m,0.0074202695374628765
2022-04-30,downside_stability_12m,9.19229542065986e-05
2022-04-30,low_turnover,0.015355732000492343
2022-04-30,lottery_avoidance,0.0029736813184342895
2022-04-30,residual_reversal,-0.016202513989800705
2022-04-30,profitability_momentum,0.0028450283061213495
2022-04-30,value_composite,0.010235689076457423
2022-04-30,quality_composite,-0.005933251104952403
2022-04-30,long_term_reversal_12_1_missing,0.0019668540955649237
2022-04-30,earnings_yield_missing,-0.002127408637527437
2022-04-30,book_to_market_missing,-0.0010284936969059898
2022-04-30,sales_to_price_missing,-0.0032204613834680195
2022-04-30,low_volatility_missing,0.0
2022-04-30,large_cap_stability_missing,0.0
2022-04-30,short_reversal_missing,0.0
2022-04-30,illiquidity_premium_missing,0.0
2022-04-30,roe_missing,-0.004193845854921665
2022-04-30,roa_missing,-0.003379375421749699
2022-04-30,gross_margin_missing,0.002059905524399387
2022-04-30,cash_conversion_missing,0.0001643204591683511
2022-04-30,medium_reversal_3m_missing,0.0
2022-04-30,medium_reversal_6m_missing,0.0
2022-04-30,return_stability_6m_missing,0.0
2022-04-30,return_stability_12m_missing,0.0
2022-04-30,downside_stability_12m_missing,0.003004625867753119
2022-04-30,low_turnover_missing,0.0
2022-04-30,lottery_avoidance_missing,0.0
2022-04-30,residual_reversal_missing,0.0
2022-04-30,profitability_momentum_missing,-0.0045942627849375655
2022-04-30,value_composite_missing,0.00025188914811718295
2022-04-30,quality_composite_missing,0.004781225473850701
2022-07-31,long_term_reversal_12_1,-0.004965586095141413
2022-07-31,earnings_yield,0.004649118783843469
2022-07-31,book_to_market,-0.0013067821391132492
2022-07-31,sales_to_price,0.002531901538010997
2022-07-31,low_volatility,0.0038372152296187716
2022-07-31,large_cap_stability,-0.0006855022964887994
2022-07-31,short_reversal,0.0285581915110557
2022-07-31,illiquidity_premium,0.01332207167710459
2022-07-31,roe,0.002310123227078475
2022-07-31,roa,0.006290260909791973
2022-07-31,gross_margin,0.0097740878713021
2022-07-31,cash_conversion,0.007219559204753041
2022-07-31,medium_reversal_3m,0.006883880465457893
2022-07-31,medium_reversal_6m,-0.00023080737896797067
2022-07-31,return_stability_6m,1.715523376819265e-05
2022-07-31,return_stability_12m,0.007209227675411332
2022-07-31,downside_stability_12m,-0.00011051397319625934
2022-07-31,low_turnover,0.014791436610252675
2022-07-31,lottery_avoidance,0.0031106987068752197
2022-07-31,residual_reversal,-0.01786324093071465
2022-07-31,profitability_momentum,0.0034887400525890513
2022-07-31,value_composite,0.009763694803326074
2022-07-31,quality_composite,-0.008087350694038365
2022-07-31,long_term_reversal_12_1_missing,0.001187041442921992
2022-07-31,earnings_yield_missing,-0.0033670511034053206
2022-07-31,book_to_market_missing,-0.0018896646523448688
2022-07-31,sales_to_price_missing,-0.002814899134356609
2022-07-31,low_volatility_missing,0.0
2022-07-31,large_cap_stability_missing,0.0
2022-07-31,short_reversal_missing,0.0
2022-07-31,illiquidity_premium_missing,0.0
2022-07-31,roe_missing,-0.003749602759650624
2022-07-31,roa_missing,-0.005178645189198249
2022-07-31,gross_margin_missing,0.001664898797207555
2022-07-31,cash_conversion_missing,0.0008553806070487728
2022-07-31,medium_reversal_3m_missing,0.0
2022-07-31,medium_reversal_6m_missing,0.0
2022-07-31,return_stability_6m_missing,0.0
2022-07-31,return_stability_12m_missing,0.0
2022-07-31,downside_stability_12m_missing,0.003522989368941261
2022-07-31,low_turnover_missing,0.0
2022-07-31,lottery_avoidance_missing,0.0
2022-07-31,residual_reversal_missing,0.0
2022-07-31,profitability_momentum_missing,-0.003312960792701975
2022-07-31,value_composite_missing,0.0009800001460393312
2022-07-31,quality_composite_missing,0.005824116082668324
2022-10-31,long_term_reversal_12_1,-0.005967465883279913
2022-10-31,earnings_yield,0.003904469571987503
2022-10-31,book_to_market,-0.004341175743700709
2022-10-31,sales_to_price,0.0013161014947077351
2022-10-31,low_volatility,0.003459858228477788
2022-10-31,large_cap_stability,-0.0010641672971282757
2022-10-31,short_reversal,0.0293609560906931
2022-10-31,illiquidity_premium,0.014113231379992243
2022-10-31,roe,0.004702029115306746
2022-10-31,roa,0.006846177960745928
2022-10-31,gross_margin,0.011398673959357897
2022-10-31,cash_conversion,0.0072371848937772395
2022-10-31,medium_reversal_3m,0.00541376393502062
2022-10-31,medium_reversal_6m,-0.0002965359836548745
2022-10-31,return_stability_6m,0.0008092676938352686
2022-10-31,return_stability_12m,0.00834309354337369
2022-10-31,downside_stability_12m,-0.0015557413052097167
2022-10-31,low_turnover,0.015758092060171626
2022-10-31,lottery_avoidance,0.006223812761147575
2022-10-31,residual_reversal,-0.018799630863275737
2022-10-31,profitability_momentum,0.0023156980021663705
2022-10-31,value_composite,0.013414864371074288
2022-10-31,quality_composite,-0.012617101153137815
2022-10-31,long_term_reversal_12_1_missing,0.001520806407470898
2022-10-31,earnings_yield_missing,-0.003474147937157181
2022-10-31,book_to_market_missing,-0.002105618027541397
2022-10-31,sales_to_price_missing,-0.0016903555465388462
2022-10-31,low_volatility_missing,0.0
2022-10-31,large_cap_stability_missing,0.0
2022-10-31,short_reversal_missing,0.0
2022-10-31,illiquidity_premium_missing,0.0
2022-10-31,roe_missing,-0.0037404795038382004
2022-10-31,roa_missing,-0.005861875993687193
2022-10-31,gross_margin_missing,0.0023252114072437485
2022-10-31,cash_conversion_missing,-8.95110744848395e-05
2022-10-31,medium_reversal_3m_missing,0.0
2022-10-31,medium_reversal_6m_missing,0.0
2022-10-31,return_stability_6m_missing,0.0
2022-10-31,return_stability_12m_missing,0.0
2022-10-31,downside_stability_12m_missing,0.004508631233367623
2022-10-31,low_turnover_missing,0.0
2022-10-31,lottery_avoidance_missing,0.0
2022-10-31,residual_reversal_missing,0.0
2022-10-31,profitability_momentum_missing,-0.0033203373981199563
2022-10-31,value_composite_missing,0.00030775550561621567
2022-10-31,quality_composite_missing,0.004232900293313268
2023-01-31,long_term_reversal_12_1,-0.006470936906916322
2023-01-31,earnings_yield,0.0034847114317949814
2023-01-31,book_to_market,-0.002433929276332868
2023-01-31,sales_to_price,0.002103193981456898
2023-01-31,low_volatility,0.005345229432190767
2023-01-31,large_cap_stability,-0.0010221926508887367
2023-01-31,short_reversal,0.0347174141327554
2023-01-31,illiquidity_premium,0.012501932188885142
2023-01-31,roe,0.00461246138836148
2023-01-31,roa,0.004534677696351005
2023-01-31,gross_margin,0.010018948725532047
2023-01-31,cash_conversion,0.00617183228783031
2023-01-31,medium_reversal_3m,0.004980264074702313
2023-01-31,medium_reversal_6m,0.0026313076981405747
2023-01-31,return_stability_6m,-0.0010652763767409412
2023-01-31,return_stability_12m,0.006389491061129476
2023-01-31,downside_stability_12m,0.0009749393026127232
2023-01-31,low_turnover,0.01650384544824549
2023-01-31,lottery_avoidance,0.0020465490356883563
2023-01-31,residual_reversal,-0.02247734070518637
2023-01-31,profitability_momentum,0.0016756769136092632
2023-01-31,value_composite,0.012259060033730148
2023-01-31,quality_composite,-0.008136431333379966
2023-01-31,long_term_reversal_12_1_missing,0.0008696790716609945
2023-01-31,earnings_yield_missing,-0.0033702028849440287
2023-01-31,book_to_market_missing,-0.0011712422296638453
2023-01-31,sales_to_price_missing,-0.002260696175635398
2023-01-31,low_volatility_missing,0.0
2023-01-31,large_cap_stability_missing,0.0
2023-01-31,short_reversal_missing,0.0
2023-01-31,illiquidity_premium_missing,0.0
2023-01-31,roe_missing,-0.004457026353215812
2023-01-31,roa_missing,-0.006458832107562888
2023-01-31,gross_margin_missing,0.0011044597801053554
2023-01-31,cash_conversion_missing,-0.0003050965123588886
2023-01-31,medium_reversal_3m_missing,0.0
2023-01-31,medium_reversal_6m_missing,0.0
2023-01-31,return_stability_6m_missing,0.0
2023-01-31,return_stability_12m_missing,0.0
2023-01-31,downside_stability_12m_missing,0.004804322411897551
2023-01-31,low_turnover_missing,0.0
2023-01-31,lottery_avoidance_missing,0.0
2023-01-31,residual_reversal_missing,0.0
2023-01-31,profitability_momentum_missing,-0.003602630330424136
2023-01-31,value_composite_missing,0.0005289810608911928
2023-01-31,quality_composite_missing,0.007433201922632137
2023-04-30,long_term_reversal_12_1,-0.005830890059295489
2023-04-30,earnings_yield,0.004542864921794082
2023-04-30,book_to_market,0.0004408702311645551
2023-04-30,sales_to_price,0.004831017726277608
2023-04-30,low_volatility,0.006249298604239191
2023-04-30,large_cap_stability,0.0012875636601192809
2023-04-30,short_reversal,0.03465848537062683
2023-04-30,illiquidity_premium,0.014134239360340639
2023-04-30,roe,0.0006864170208626439
2023-04-30,roa,0.00461384941144288
2023-04-30,gross_margin,0.009171203069636433
2023-04-30,cash_conversion,0.005093773282080488
2023-04-30,medium_reversal_3m,0.0026109002979666967
2023-04-30,medium_reversal_6m,0.0028995600341338015
2023-04-30,return_stability_6m,-0.0010151547662813427
2023-04-30,return_stability_12m,0.00849000039334084
2023-04-30,downside_stability_12m,3.2955695789030686e-05
2023-04-30,low_turnover,0.015171283663080756
2023-04-30,lottery_avoidance,0.003807862212249008
2023-04-30,residual_reversal,-0.025374760940446127
2023-04-30,profitability_momentum,0.0018577294574304098
2023-04-30,value_composite,0.008092990876915496
2023-04-30,quality_composite,-0.0025277143993726165
2023-04-30,long_term_reversal_12_1_missing,0.0010919499217015222
2023-04-30,earnings_yield_missing,-0.0015579428593683006
2023-04-30,book_to_market_missing,-0.0019069087653149524
2023-04-30,sales_to_price_missing,-0.0020365733797339703
2023-04-30,low_volatility_missing,0.0
2023-04-30,large_cap_stability_missing,0.0
2023-04-30,short_reversal_missing,0.0
2023-04-30,illiquidity_premium_missing,0.0
2023-04-30,roe_missing,-0.0020607374737881875
2023-04-30,roa_missing,-0.006974419225046293
2023-04-30,gross_margin_missing,0.0020718682951374164
2023-04-30,cash_conversion_missing,-8.460823065097343e-05
2023-04-30,medium_reversal_3m_missing,0.0
2023-04-30,medium_reversal_6m_missing,0.0
2023-04-30,return_stability_6m_missing,0.0
2023-04-30,return_stability_12m_missing,0.0
2023-04-30,downside_stability_12m_missing,0.004998109055576848
2023-04-30,low_turnover_missing,0.0
2023-04-30,lottery_avoidance_missing,0.0
2023-04-30,residual_reversal_missing,0.0
2023-04-30,profitability_momentum_missing,-0.004350561728941378
2023-04-30,value_composite_missing,0.0002749687924337695
2023-04-30,quality_composite_missing,0.005341183505082616
2023-07-31,long_term_reversal_12_1,-0.00785680910468464
2023-07-31,earnings_yield,0.0028516188119466334
2023-07-31,book_to_market,-0.004330839898549226
2023-07-31,sales_to_price,-0.00080360474080882
2023-07-31,low_volatility,0.008631720335374867
2023-07-31,large_cap_stability,-0.0019377957554205646
2023-07-31,short_reversal,0.03302243774737373
2023-07-31,illiquidity_premium,0.01249716996589065
2023-07-31,roe,0.003965949557972991
2023-07-31,roa,0.002719415715106191
2023-07-31,gross_margin,0.010446327592284017
2023-07-31,cash_conversion,0.007467361201561369
2023-07-31,medium_reversal_3m,0.004722245507155694
2023-07-31,medium_reversal_6m,0.002278022642275637
2023-07-31,return_stability_6m,-0.0007478807165272928
2023-07-31,return_stability_12m,0.009651580379830731
2023-07-31,downside_stability_12m,-0.0007913381459680082
2023-07-31,low_turnover,0.01571143538369776
2023-07-31,lottery_avoidance,0.0001962499403813134
2023-07-31,residual_reversal,-0.02390678246814172
2023-07-31,profitability_momentum,0.0011230298346443619
2023-07-31,value_composite,0.019017337440222406
2023-07-31,quality_composite,-0.008844242629115245
2023-07-31,long_term_reversal_12_1_missing,-0.0004043178372613336
2023-07-31,earnings_yield_missing,-0.0037209323900566967
2023-07-31,book_to_market_missing,-0.003369440656289244
2023-07-31,sales_to_price_missing,-0.0010951955973107794
2023-07-31,low_volatility_missing,0.0
2023-07-31,large_cap_stability_missing,0.0
2023-07-31,short_reversal_missing,0.0
2023-07-31,illiquidity_premium_missing,0.0
2023-07-31,roe_missing,-0.000713556819192927
2023-07-31,roa_missing,-0.008909053115635923
2023-07-31,gross_margin_missing,0.0016550453788206831
2023-07-31,cash_conversion_missing,0.0002558588874449023
2023-07-31,medium_reversal_3m_missing,0.0
2023-07-31,medium_reversal_6m_missing,0.0
2023-07-31,return_stability_6m_missing,0.0
2023-07-31,return_stability_12m_missing,0.0
2023-07-31,downside_stability_12m_missing,0.003581715272737244
2023-07-31,low_turnover_missing,0.0
2023-07-31,lottery_avoidance_missing,0.0
2023-07-31,residual_reversal_missing,0.0
2023-07-31,profitability_momentum_missing,-0.0032682327617578315
2023-07-31,value_composite_missing,0.0003066108393859597
2023-07-31,quality_composite_missing,0.00672121212600184
2023-10-31,long_term_reversal_12_1,-0.006270507817330179
2023-10-31,earnings_yield,0.0019031655803127096
2023-10-31,book_to_market,-0.004876831161496103
2023-10-31,sales_to_price,-0.0008301088719857102
2023-10-31,low_volatility,0.008704812805774195
2023-10-31,large_cap_stability,-0.0014341148570085692
2023-10-31,short_reversal,0.032589511437553176
2023-10-31,illiquidity_premium,0.013878699409854242
2023-10-31,roe,-0.001332729904353092
2023-10-31,roa,0.008100913598987937
2023-10-31,gross_margin,0.010924298399654253
2023-10-31,cash_conversion,0.0068687133171064394
2023-10-31,medium_reversal_3m,0.004222393480530912
2023-10-31,medium_reversal_6m,0.00038761280710596877
2023-10-31,return_stability_6m,-0.0009226440803141719
2023-10-31,return_stability_12m,0.011305247806006799
2023-10-31,downside_stability_12m,-0.0018887573393612767
2023-10-31,low_turnover,0.01512189714495854
2023-10-31,lottery_avoidance,7.67621112618042e-05
2023-10-31,residual_reversal,-0.023130398528814475
2023-10-31,profitability_momentum,0.0015901679697287994
2023-10-31,value_composite,0.02051946680353517
2023-10-31,quality_composite,-0.007875586796409276
2023-10-31,long_term_reversal_12_1_missing,-1.4632984768810152e-05
2023-10-31,earnings_yield_missing,-0.0017922624459062735
2023-10-31,book_to_market_missing,-0.003048448478486678
2023-10-31,sales_to_price_missing,-0.0021509953896231932
2023-10-31,low_volatility_missing,0.0
2023-10-31,large_cap_stability_missing,0.0
2023-10-31,short_reversal_missing,0.0
2023-10-31,illiquidity_premium_missing,0.0
2023-10-31,roe_missing,-0.003116836872630113
2023-10-31,roa_missing,-0.004163696293525037
2023-10-31,gross_margin_missing,0.002865014114379965
2023-10-31,cash_conversion_missing,-9.615719814529026e-05
2023-10-31,medium_reversal_3m_missing,0.0
2023-10-31,medium_reversal_6m_missing,0.0
2023-10-31,return_stability_6m_missing,0.0
2023-10-31,return_stability_12m_missing,0.0
2023-10-31,downside_stability_12m_missing,0.004703817358909553
2023-10-31,low_turnover_missing,0.0
2023-10-31,lottery_avoidance_missing,0.0
2023-10-31,residual_reversal_missing,0.0
2023-10-31,profitability_momentum_missing,-0.0037118140363859606
2023-10-31,value_composite_missing,-0.00013904877716943895
2023-10-31,quality_composite_missing,0.004869829880336296
2024-01-31,long_term_reversal_12_1,-0.008275453940493388
2024-01-31,earnings_yield,0.00456466165280958
2024-01-31,book_to_market,-0.0013234922234793367
2024-01-31,sales_to_price,0.0032942090578650766
2024-01-31,low_volatility,0.007727289854244754
2024-01-31,large_cap_stability,-0.001620997756417584
2024-01-31,short_reversal,0.028103806654692063
2024-01-31,illiquidity_premium,0.014469342937996194
2024-01-31,roe,0.0015986444102092862
2024-01-31,roa,0.005953658077522333
2024-01-31,gross_margin,0.011011802689501676
2024-01-31,cash_conversion,0.0065909801118868684
2024-01-31,medium_reversal_3m,0.0053592090809275695
2024-01-31,medium_reversal_6m,0.0007388601881807283
2024-01-31,return_stability_6m,0.0013511879103785106
2024-01-31,return_stability_12m,0.00869574141491612
2024-01-31,downside_stability_12m,0.001410538142054937
2024-01-31,low_turnover,0.012740183701022922
2024-01-31,lottery_avoidance,0.0026068415764319113
2024-01-31,residual_reversal,-0.019757730003212706
2024-01-31,profitability_momentum,0.001854160142965433
2024-01-31,value_composite,0.010765239159606366
2024-01-31,quality_composite,-0.008599647186513735
2024-01-31,long_term_reversal_12_1_missing,-0.00037847453040462024
2024-01-31,earnings_yield_missing,-0.0025426160625197335
2024-01-31,book_to_market_missing,-0.0030766072462610292
2024-01-31,sales_to_price_missing,-0.0032127414595973453
2024-01-31,low_volatility_missing,0.0
2024-01-31,large_cap_stability_missing,0.0
2024-01-31,short_reversal_missing,0.0
2024-01-31,illiquidity_premium_missing,0.0
2024-01-31,roe_missing,-0.0043592372553700265
2024-01-31,roa_missing,-0.0027526618260657974
2024-01-31,gross_margin_missing,0.0014638254069133827
2024-01-31,cash_conversion_missing,-0.00011460797955933319
2024-01-31,medium_reversal_3m_missing,0.0
2024-01-31,medium_reversal_6m_missing,0.0
2024-01-31,return_stability_6m_missing,0.0
2024-01-31,return_stability_12m_missing,0.0
2024-01-31,downside_stability_12m_missing,0.0033493065162686166
2024-01-31,low_turnover_missing,0.0
2024-01-31,lottery_avoidance_missing,0.0
2024-01-31,residual_reversal_missing,0.0
2024-01-31,profitability_momentum_missing,-0.003856769447748695
2024-01-31,value_composite_missing,0.0005379955163479914
2024-01-31,quality_composite_missing,0.0050001197307317944
2024-04-30,long_term_reversal_12_1,-0.007848258312161054
2024-04-30,earnings_yield,0.003972452329938248
2024-04-30,book_to_market,0.001895691296899882
2024-04-30,sales_to_price,0.004088741312625655
